index,CIP13_court,CIP13_long,numero_dossier,type_rupture,date_debut,date_fin,col7,url_detail,nom_rupture,nom_marque,idx,CIS_matched,nom_matched,methode,CIS,code_ATC
264,62733600,,4,Remise à disposition,02/02/2026,02/02/2026,02/02/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/trulicity-0-75-mg-1-5-mg-3-mg-4-5-mg-solution-injectable-en-stylo-pre-rempli-dulaglutide,trulicity 0 75 mg 1 5 mg 3 mg 4 5 mg solution injectable en stylo pre rempli dulaglutide,trulicity,264,64847168.0,"TRULICITY 3 mg, solution injectable en stylo pré-rempli",nom_marque_exact,64847168.0,A10BJ05
265,68973004,,3,Arrêt de commercialisation,30/06/2025,30/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/vitamine-a-dulcis-25-000-u-i-pour-100-g-pommade-ophtalmique-concentrat-de-vitamine-a-synthetique-forme-huileuse,vitamine a dulcis 25 000 u i pour 100 g pommade ophtalmique concentrat de vitamine a synthetique forme huileuse,vitamine a dulcis,265,68973004.0,"VITAMINE A DULCIS 25 000 U.I. POUR 100 g, pommade ophtalmique",nom_marque_exact,,
266,69085818,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,266,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
267,67488731,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,267,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
268,67210479,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,268,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
269,66057393,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,269,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
270,64675665,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,270,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
271,64380679,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,271,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
272,64361369,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,272,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
273,63208057,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,273,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
274,62672962,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,274,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
275,61293112,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,275,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
276,61128406,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,276,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
277,60310861,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,277,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
278,60298455,,4,Remise à disposition,15/12/2025,29/01/2026,15/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol,paracetamol formes suppositoires 300 mg 200 mg 150 mg 100 mg et 80 mg paracetamol,paracetamol formes suppositoires,278,68234981.0,"PARACETAMOL ARROW 300 mg, poudre pour solution buvable en sachet-dose",premier_mot,,
279,62672962,,2,Tension d'approvisionnement,30/01/2023,28/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lamaline-suppositoire-cafeine-opium-extrait-sec-d-paracetamol,lamaline suppositoire cafeine opium extrait sec d paracetamol,lamaline suppositoire cafeine,279,,,aucun,,
280,65172663,,2,Tension d'approvisionnement,22/01/2026,27/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/recarbrio-500-mg-500-mg-250-mg-poudre-pour-solution-pour-perfusion-cilastatine-sodique-imipenem-monohydrate-relebactam-monohydrate,recarbrio 500 mg 500 mg 250 mg poudre pour solution pour perfusion cilastatine sodique imipenem monohydrate relebactam monohydrate,recarbrio,280,65172663.0,"RECARBRIO 500 mg/500 mg/250 mg, poudre pour solution pour perfusion",nom_marque_exact,65172663.0,J01DH56
281,64506829,,4,Remise à disposition,26/01/2026,26/01/2026,26/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tercian-50-mg-5-ml-solution-injectable-en-ampoule-cyamemazine,tercian 50 mg 5 ml solution injectable en ampoule cyamemazine,tercian,281,64506829.0,"TERCIAN 50 mg/5 ml, solution injectable en ampoule",nom_marque_exact,64506829.0,N05AA06
282,65676987,,4,Remise à disposition,22/01/2026,22/01/2026,22/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/largactil-25-mg-comprime-pellicule-chlorpromazine-chlorhydrate-de,largactil 25 mg comprime pellicule chlorpromazine chlorhydrate de,largactil,282,65676987.0,"LARGACTIL 25 mg, comprimé pelliculé",nom_marque_exact,65676987.0,N05AA01
283,62816804,,2,Tension d'approvisionnement,04/06/2026,09/06/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/largactil-100-mg-comprime-pellicule-secable-chlorpromazine-chlorhydrate-de,largactil 100 mg comprime pellicule secable chlorpromazine chlorhydrate de,largactil,283,62816804.0,"LARGACTIL 100 mg, comprimé pelliculé sécable",nom_marque_exact,62816804.0,N05AA01
284,66287152,,4,Remise à disposition,12/01/2026,19/01/2026,12/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/champix-0-5-mg-et-1-mg-comprime-pellicule-varenicline-tartrate-de,champix 0 5 mg et 1 mg comprime pellicule varenicline tartrate de,champix,284,66287152.0,"CHAMPIX 0,5 mg et 1 mg, comprimé pelliculé",nom_marque_exact,66287152.0,N07BA03
285,69959452,,4,Remise à disposition,16/01/2026,16/01/2026,16/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/laroscorbine-1-g-5-ml-solution-injectable-i-v-en-ampoule-acide-ascorbique,laroscorbine 1 g 5 ml solution injectable i v en ampoule acide ascorbique,laroscorbine,285,69959452.0,"LAROSCORBINE 1 g/5 ml, solution injectable I.V. en ampoule",nom_marque_exact,69959452.0,B05XC
286,62404793,,4,Remise à disposition,31/12/2025,15/01/2026,31/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/boostrixtetra-suspension-injectable-en-seringue-preremplie-vaccin-diphterique-tetanique-coquelucheux-acellulaire-multicompose-et-poliomyelitique-inactive-adsorbe-a-teneur-reduite-en-antigenes-1,boostrixtetra suspension injectable en seringue preremplie vaccin diphterique tetanique coquelucheux acellulaire multicompose et poliomyelitique inactive adsorbe a teneur reduite en antigenes 1,boostrixtetra suspension injectable,286,,,aucun,,
287,67619892,,2,Tension d'approvisionnement,02/10/2024,15/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/repevax-suspension-injectable-en-seringue-preremplie-vaccin-diphterique-tetanique-coquelucheux-acellulaire-multicompose-et-poliomyelitique-inactive-adsorbe-a-teneur-reduite-en-antigene-s-1,repevax suspension injectable en seringue preremplie vaccin diphterique tetanique coquelucheux acellulaire multicompose et poliomyelitique inactive adsorbe a teneur reduite en antigene s 1,repevax suspension injectable,287,,,aucun,,
288,64073783,,4,Remise à disposition,08/01/2026,08/01/2026,08/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/baclofene-zentiva-10-mg-comprime-secable-baclofene,baclofene zentiva 10 mg comprime secable baclofene,baclofene zentiva,288,64073783.0,"BACLOFENE ZENTIVA 10 mg, comprimé sécable",nom_marque_exact,64073783.0,M03BX01
289,66002735,,4,Remise à disposition,07/01/2026,07/01/2026,07/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylphenidate-biogaran-comprime-a-liberation-prolongee-methylphenidate-chlorhydrate-de,methylphenidate biogaran comprime a liberation prolongee methylphenidate chlorhydrate de,methylphenidate biogaran comprime,289,66002735.0,"METHYLPHENIDATE BIOGARAN LP 18 mg, comprimé à libération prolongée",premier_mot,66002735.0,N06BA04
290,63632013,,4,Remise à disposition,07/01/2026,07/01/2026,07/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylphenidate-biogaran-comprime-a-liberation-prolongee-methylphenidate-chlorhydrate-de,methylphenidate biogaran comprime a liberation prolongee methylphenidate chlorhydrate de,methylphenidate biogaran comprime,290,66002735.0,"METHYLPHENIDATE BIOGARAN LP 18 mg, comprimé à libération prolongée",premier_mot,66002735.0,N06BA04
291,62331295,,4,Remise à disposition,07/01/2026,07/01/2026,07/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylphenidate-biogaran-comprime-a-liberation-prolongee-methylphenidate-chlorhydrate-de,methylphenidate biogaran comprime a liberation prolongee methylphenidate chlorhydrate de,methylphenidate biogaran comprime,291,66002735.0,"METHYLPHENIDATE BIOGARAN LP 18 mg, comprimé à libération prolongée",premier_mot,66002735.0,N06BA04
292,62887096,,4,Remise à disposition,07/01/2026,07/01/2026,07/01/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/shingrix-poudre-et-suspension-pour-suspension-injectable-vaccin-zona-recombinant-avec-adjuvant-antigene-glycoproteine-e-du-virus-varicelle-zona-vzv-recombinant-avec-adjuvant-mammifere-hamster-cellules-cho,shingrix poudre et suspension pour suspension injectable vaccin zona recombinant avec adjuvant antigene glycoproteine e du virus varicelle zona vzv recombinant avec adjuvant mammifere hamster cellules cho,shingrix poudre et,292,,,aucun,,
293,68901873,,4,Remise à disposition,29/12/2025,07/01/2026,29/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperdalconsta-l-p-25-mg-2-ml-37-5-mg-2ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperdalconsta l p 25 mg 2 ml 37 5 mg 2ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperdalconsta l p,293,68878549.0,"RISPERDALCONSTA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,68878549.0,N05AX08
294,65893318,,4,Remise à disposition,29/12/2025,07/01/2026,29/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperdalconsta-l-p-25-mg-2-ml-37-5-mg-2ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperdalconsta l p 25 mg 2 ml 37 5 mg 2ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperdalconsta l p,294,68878549.0,"RISPERDALCONSTA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,68878549.0,N05AX08
295,68878549,,4,Remise à disposition,29/12/2025,07/01/2026,29/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperdalconsta-l-p-25-mg-2-ml-37-5-mg-2ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperdalconsta l p 25 mg 2 ml 37 5 mg 2ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperdalconsta l p,295,68878549.0,"RISPERDALCONSTA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,68878549.0,N05AX08
296,68878549,,1,Rupture de stock,12/05/2025,07/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-l-p-25-mg-2-ml-37-5-mg-2-ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperidone l p 25 mg 2 ml 37 5 mg 2 ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperidone l p,296,61515919.0,"RISPERIDONE TEVA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,61515919.0,N05AX08
297,68901873,,1,Rupture de stock,12/05/2025,07/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-l-p-25-mg-2-ml-37-5-mg-2-ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperidone l p 25 mg 2 ml 37 5 mg 2 ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperidone l p,297,61515919.0,"RISPERIDONE TEVA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,61515919.0,N05AX08
298,65893318,,1,Rupture de stock,12/05/2025,07/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-l-p-25-mg-2-ml-37-5-mg-2-ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperidone l p 25 mg 2 ml 37 5 mg 2 ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperidone l p,298,61515919.0,"RISPERIDONE TEVA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,61515919.0,N05AX08
299,61515919,,1,Rupture de stock,12/05/2025,07/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-l-p-25-mg-2-ml-37-5-mg-2-ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperidone l p 25 mg 2 ml 37 5 mg 2 ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperidone l p,299,61515919.0,"RISPERIDONE TEVA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,61515919.0,N05AX08
300,61314485,,1,Rupture de stock,12/05/2025,07/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-l-p-25-mg-2-ml-37-5-mg-2-ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperidone l p 25 mg 2 ml 37 5 mg 2 ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperidone l p,300,61515919.0,"RISPERIDONE TEVA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,61515919.0,N05AX08
301,60591814,,1,Rupture de stock,12/05/2025,07/01/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-l-p-25-mg-2-ml-37-5-mg-2-ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone,risperidone l p 25 mg 2 ml 37 5 mg 2 ml et 50 mg 2 ml poudre et solvant pour suspension injectable a liberation prolongee en seringue preremplie risperidone,risperidone l p,301,61515919.0,"RISPERIDONE TEVA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",premier_mot,61515919.0,N05AX08
